x,y,unit,STRATUM,Year,UNIT
-144.464718612967,63.7006816719911,10C,13,2013,3
-144.464718612967,63.7093548997788,10C,16,2013,3
-144.464718612967,63.7180281275665,10C,16,2013,3
-144.464718612967,63.7613942665051,11,3,2013,0
-144.464718612967,63.8307800888068,11,20,1983,0
-144.464718612967,63.8394533165946,11,1,2013,0
-144.464718612967,63.8481265443823,11,3,2013,0
-144.464718612967,63.85679977217,11,16,1983,0
-144.464718612967,63.8654729999577,11,16,2013,0
-144.464718612967,63.8741462277454,11,16,1983,0
-144.464718612967,63.8828194555332,11,20,1983,0
-144.464718612967,63.8914926833209,11,5,2013,0
-144.464718612967,64.0129178723489,11,5,1983,0
-144.464718612967,64.0215911001366,11,7,2013,0
-144.464718612967,64.0302643279243,11,7,2013,0
-144.464718612967,64.0389375557121,11,20,1983,0
-144.464718612967,64.0476107834998,11,35,1983,0
-144.464718612967,64.0562840112875,11,30,1983,0
-144.464718612967,64.0649572390752,11,30,1983,0
-144.473391840755,63.6920084442034,10C,13,2013,3
-144.473391840755,63.7006816719911,10C,30,1983,3
-144.473391840755,63.7093548997788,10C,16,2013,3
-144.473391840755,63.7180281275665,10C,16,2013,3
-144.473391840755,63.8307800888068,11,16,1983,0
-144.473391840755,63.8394533165946,11,20,2013,0
-144.473391840755,63.8481265443823,11,5,2013,0
-144.473391840755,63.85679977217,11,16,1983,0
-144.473391840755,63.8654729999577,11,5,2013,0
-144.473391840755,63.8741462277454,11,16,1983,0
-144.473391840755,63.8828194555332,11,16,1983,0
-144.473391840755,63.8914926833209,11,15,2013,0
-144.473391840755,64.0129178723489,11,5,1983,0
-144.473391840755,64.0215911001366,11,7,2013,0
-144.473391840755,64.0302643279243,11,7,2013,0
-144.473391840755,64.0389375557121,11,20,1983,0
-144.473391840755,64.0476107834998,11,30,1983,0
-144.473391840755,64.0562840112875,11,30,1983,0
-144.473391840755,64.0649572390752,11,35,1983,0
-144.482065068543,63.6920084442034,10C,13,2013,3
-144.482065068543,63.7006816719911,10C,16,2013,3
-144.482065068543,63.7093548997788,10C,16,2013,3
-144.482065068543,63.7180281275665,10C,16,2013,3
-144.482065068543,63.8307800888068,11,9,2013,0
-144.482065068543,63.8394533165946,11,20,1983,0
-144.482065068543,63.8481265443823,11,3,2013,0
-144.482065068543,63.85679977217,11,16,2013,0
-144.482065068543,63.8654729999577,11,5,2013,0
-144.482065068543,63.8741462277454,11,20,1983,0
-144.482065068543,63.8828194555332,11,20,1983,0
-144.482065068543,63.8914926833209,11,15,2013,0
-144.482065068543,64.0129178723489,11,6,1983,0
-144.482065068543,64.0215911001366,11,7,2013,0
-144.482065068543,64.0302643279243,11,7,2013,0
-144.482065068543,64.0389375557121,11,15,1983,0
-144.482065068543,64.0476107834998,11,20,1983,0
-144.482065068543,64.0562840112875,11,40,1983,0
-144.482065068543,64.0649572390752,11,40,1983,0
-144.490738296331,63.6920084442034,10C,13,2013,3
-144.490738296331,63.7006816719911,10C,30,2013,3
-144.490738296331,63.7093548997788,10C,16,2013,3
-144.490738296331,63.7180281275665,10C,16,2013,3
-144.490738296331,63.8307800888068,11,1,2013,0
-144.490738296331,63.8394533165946,11,9,2013,0
-144.490738296331,63.8481265443823,11,15,2013,0
-144.490738296331,63.85679977217,11,16,1983,0
-144.490738296331,63.8654729999577,11,16,2013,0
-144.490738296331,63.8741462277454,11,16,2013,0
-144.490738296331,63.8828194555332,11,20,1983,0
-144.490738296331,63.8914926833209,11,15,1983,0
-144.490738296331,64.0215911001366,11,7,2013,0
-144.490738296331,64.0302643279243,11,7,2013,0
-144.490738296331,64.0389375557121,11,15,1983,0
-144.490738296331,64.0476107834998,11,30,1983,0
-144.490738296331,64.0562840112875,11,40,1983,0
-144.490738296331,64.0649572390752,11,20,1983,0
-144.499411524118,63.6920084442034,10C,13,2013,3
-144.499411524118,63.7006816719911,10C,13,2013,3
-144.499411524118,63.7093548997788,10C,1,2013,3
-144.499411524118,63.7180281275665,10C,16,2013,3
-144.499411524118,63.8307800888068,11,1,2013,0
-144.499411524118,63.8394533165946,11,16,2013,0
-144.499411524118,63.8481265443823,11,16,2013,0
-144.499411524118,63.85679977217,11,5,2013,0
-144.499411524118,63.8654729999577,11,16,1983,0
-144.499411524118,63.8741462277454,11,16,1983,0
-144.499411524118,63.8828194555332,11,15,1983,0
-144.499411524118,63.8914926833209,11,20,1983,0
-144.499411524118,64.0215911001366,11,20,1983,0
-144.499411524118,64.0302643279243,11,7,2013,0
-144.499411524118,64.0389375557121,11,15,1983,0
-144.499411524118,64.0476107834998,11,30,1983,0
-144.499411524118,64.0562840112875,11,30,1983,0
-144.499411524118,64.0649572390752,11,20,1983,0
-144.508084751906,63.6920084442034,10C,13,2013,3
-144.508084751906,63.7006816719911,10C,13,2013,3
-144.508084751906,63.7093548997788,10C,2,2013,3
-144.508084751906,63.7180281275665,10C,16,2013,3
-144.508084751906,63.8307800888068,11,1,2013,0
-144.508084751906,63.8394533165946,11,3,2013,0
-144.508084751906,63.8481265443823,11,5,2013,0
-144.508084751906,63.85679977217,11,3,2013,0
-144.508084751906,63.8654729999577,11,5,2013,0
-144.508084751906,63.8741462277454,11,20,1983,0
-144.508084751906,63.8828194555332,11,3,2013,0
-144.508084751906,63.8914926833209,11,20,1983,0
-144.508084751906,63.9088391388963,11,20,1983,0
-144.508084751906,63.917512366684,11,3,2013,0
-144.508084751906,63.9348588222595,11,15,2013,0
-144.508084751906,63.9435320500472,11,9,2013,0
-144.508084751906,63.9522052778349,11,3,2013,0
-144.508084751906,63.9695517334103,11,3,2013,0
-144.508084751906,63.978224961198,11,20,2013,0
-144.508084751906,64.0129178723489,11,5,1983,0
-144.508084751906,64.0215911001366,11,15,1983,0
-144.508084751906,64.0302643279243,11,7,2013,0
-144.508084751906,64.0389375557121,11,7,2013,0
-144.508084751906,64.0476107834998,11,7,1983,0
-144.508084751906,64.0562840112875,11,40,1983,0
-144.508084751906,64.0649572390752,11,40,1983,0
-144.508084751906,64.0736304668629,11,20,1983,0
-144.508084751906,64.0909769224384,11,16,1983,0
-144.508084751906,64.0996501502261,11,16,1983,0
-144.508084751906,64.1083233780138,11,7,1983,0
-144.508084751906,64.1256698335892,11,16,1983,0
-144.508084751906,64.134343061377,11,16,1983,0
-144.508084751906,64.1430162891647,11,15,1983,0
-144.508084751906,64.1603627447401,11,16,1983,0
-144.508084751906,64.1690359725278,11,20,1983,0
-144.516757979694,63.6920084442034,10C,13,2013,3
-144.516757979694,63.7006816719911,10C,13,1983,3
-144.516757979694,63.7093548997788,10C,13,2013,3
-144.516757979694,63.7180281275665,10C,60,2013,3
-144.516757979694,63.8307800888068,11,1,2013,0
-144.516757979694,63.8394533165946,11,15,1983,0
-144.516757979694,63.8481265443823,11,5,1983,0
-144.516757979694,63.85679977217,11,3,2013,0
-144.516757979694,63.8654729999577,11,16,2013,0
-144.516757979694,63.8741462277454,11,16,2013,0
-144.516757979694,63.8828194555332,11,3,2013,0
-144.516757979694,63.8914926833209,11,16,1983,0
-144.516757979694,63.9001659111086,11,20,1983,0
-144.516757979694,63.9088391388963,11,20,1983,0
-144.516757979694,63.917512366684,11,3,2013,0
-144.516757979694,63.9261855944717,11,15,1983,0
-144.516757979694,63.9348588222595,11,15,1983,0
-144.516757979694,63.9435320500472,11,20,2013,0
-144.516757979694,63.9522052778349,11,20,2013,0
-144.516757979694,63.9608785056226,11,12,2013,0
-144.516757979694,63.9695517334103,11,5,2013,0
-144.516757979694,63.978224961198,11,20,2013,0
-144.516757979694,64.0129178723489,11,5,1983,0
-144.516757979694,64.0215911001366,11,20,1983,0
-144.516757979694,64.0302643279243,11,3,1983,0
-144.516757979694,64.0389375557121,11,7,2013,0
-144.516757979694,64.0476107834998,11,7,1983,0
-144.516757979694,64.0562840112875,11,7,1983,0
-144.516757979694,64.0649572390752,11,30,1983,0
-144.516757979694,64.0736304668629,11,20,1983,0
-144.516757979694,64.0823036946506,11,30,1983,0
-144.516757979694,64.0909769224384,11,16,1983,0
-144.516757979694,64.0996501502261,11,14,1983,0
-144.516757979694,64.1083233780138,11,7,1983,0
-144.516757979694,64.1169966058015,11,16,1983,0
-144.516757979694,64.1256698335892,11,16,1983,0
-144.516757979694,64.134343061377,11,16,1983,0
-144.516757979694,64.1430162891647,11,15,1983,0
-144.516757979694,64.1516895169524,11,15,1983,0
-144.516757979694,64.1603627447401,11,15,1983,0
-144.525431207481,63.6920084442034,10C,40,1983,3
-144.525431207481,63.7006816719911,10C,13,2013,3
-144.525431207481,63.7093548997788,10C,2,2013,3
-144.525431207481,63.7180281275665,10C,2,2013,3
-144.525431207481,63.8307800888068,11,1,2013,0
-144.525431207481,63.8394533165946,11,15,1983,0
-144.525431207481,63.8481265443823,11,20,1983,0
-144.525431207481,63.85679977217,11,3,2013,0
-144.525431207481,63.8654729999577,11,16,2013,0
-144.525431207481,63.8741462277454,11,16,2013,0
-144.525431207481,63.8828194555332,11,3,2013,0
-144.525431207481,63.8914926833209,11,16,1983,0
-144.525431207481,63.9001659111086,11,3,2013,0
-144.525431207481,63.9088391388963,11,16,2013,0
-144.525431207481,63.917512366684,11,15,1983,0
-144.525431207481,63.9261855944717,11,2,2013,0
-144.525431207481,63.9348588222595,11,2,2013,0
-144.525431207481,63.9435320500472,11,20,2013,0
-144.525431207481,63.9522052778349,11,20,1983,0
-144.525431207481,63.9608785056226,11,20,2013,0
-144.525431207481,63.9695517334103,11,5,2013,0
-144.525431207481,63.978224961198,11,20,1983,0
-144.525431207481,64.0129178723489,11,7,1983,0
-144.525431207481,64.0215911001366,11,7,1983,0
-144.525431207481,64.0302643279243,11,16,1983,0
-144.525431207481,64.0389375557121,11,20,1983,0
-144.525431207481,64.0476107834998,11,7,1983,0
-144.525431207481,64.0562840112875,11,40,1983,0
-144.525431207481,64.0649572390752,11,30,1983,0
-144.525431207481,64.0736304668629,11,15,1983,0
-144.525431207481,64.0823036946506,11,20,1983,0
-144.525431207481,64.0909769224384,11,16,1983,0
-144.525431207481,64.0996501502261,11,7,1983,0
-144.525431207481,64.1083233780138,11,7,1983,0
-144.525431207481,64.1169966058015,11,7,1983,0
-144.525431207481,64.1256698335892,11,16,1983,0
-144.525431207481,64.134343061377,11,16,1983,0
-144.525431207481,64.1430162891647,11,15,1983,0
-144.525431207481,64.1516895169524,11,15,1983,0
-144.525431207481,64.1603627447401,11,15,1983,0
-144.525431207481,64.1690359725278,11,20,1983,0
-144.534104435269,63.6920084442034,10C,40,1983,3
-144.534104435269,63.7006816719911,10C,13,2013,3
-144.534104435269,63.7093548997788,10C,30,2013,3
-144.534104435269,63.7180281275665,10C,16,2013,3
-144.534104435269,63.8307800888068,11,11,2013,0
-144.534104435269,63.8394533165946,11,15,1983,0
-144.534104435269,63.8481265443823,11,15,1983,0
-144.534104435269,63.85679977217,11,5,2013,0
-144.534104435269,63.8654729999577,11,16,2013,0
-144.534104435269,63.8741462277454,11,3,2013,0
-144.534104435269,63.8828194555332,11,3,2013,0
-144.534104435269,63.8914926833209,11,16,1983,0
-144.534104435269,63.9001659111086,11,16,2013,0
-144.534104435269,63.9088391388963,11,16,2013,0
-144.534104435269,63.917512366684,11,3,2013,0
-144.534104435269,63.9261855944717,11,10,2013,0
-144.534104435269,63.9348588222595,11,16,2013,0
-144.534104435269,63.9435320500472,11,16,2013,0
-144.534104435269,63.9522052778349,11,20,2013,0
-144.534104435269,63.9608785056226,11,20,2013,0
-144.534104435269,63.9695517334103,11,5,2013,0
-144.534104435269,64.0129178723489,11,7,1983,0
-144.534104435269,64.0215911001366,11,7,1983,0
-144.534104435269,64.0302643279243,11,12,1983,0
-144.534104435269,64.0389375557121,11,20,1983,0
-144.534104435269,64.0476107834998,11,15,1983,0
-144.534104435269,64.0562840112875,11,35,1983,0
-144.534104435269,64.0649572390752,11,30,1983,0
-144.534104435269,64.0736304668629,11,12,1983,0
-144.534104435269,64.0823036946506,11,16,1983,0
-144.534104435269,64.0909769224384,11,16,1983,0
-144.534104435269,64.0996501502261,11,12,1983,0
-144.534104435269,64.1083233780138,11,12,1983,0
-144.534104435269,64.1169966058015,11,7,1983,0
-144.534104435269,64.1256698335892,11,16,1983,0
-144.534104435269,64.134343061377,11,16,1983,0
-144.534104435269,64.1430162891647,11,16,1983,0
-144.534104435269,64.1516895169524,11,15,1983,0
-144.534104435269,64.1603627447401,11,10,1983,0
-144.534104435269,64.1690359725278,11,16,1983,0
-144.542777663057,63.6920084442034,10C,30,1983,3
-144.542777663057,63.7093548997788,10C,30,1983,3
-144.542777663057,63.7180281275665,10C,60,2013,3
-144.542777663057,63.735374583142,10C,3,2013,0
-144.542777663057,63.796087177656,11,5,2013,0
-144.542777663057,63.8047604054437,11,3,2013,0
-144.542777663057,63.8307800888068,11,9,2013,0
-144.542777663057,63.8394533165946,11,16,1983,0
-144.542777663057,63.8481265443823,11,20,1983,0
-144.542777663057,63.85679977217,11,5,2013,0
-144.542777663057,63.8654729999577,11,16,2013,0
-144.542777663057,63.8741462277454,11,15,2013,0
-144.542777663057,63.8828194555332,11,15,1983,0
-144.542777663057,63.8914926833209,11,16,1983,0
-144.542777663057,63.9001659111086,11,16,2013,0
-144.542777663057,63.9088391388963,11,16,2013,0
-144.542777663057,63.917512366684,11,15,1983,0
-144.542777663057,63.9261855944717,11,3,2013,0
-144.542777663057,63.9348588222595,11,16,2013,0
-144.542777663057,63.9435320500472,11,3,2013,0
-144.542777663057,63.9522052778349,11,20,2013,0
-144.542777663057,63.9608785056226,11,20,2013,0
-144.542777663057,64.0042446445612,11,7,1983,0
-144.542777663057,64.0129178723489,11,7,1983,0
-144.542777663057,64.0215911001366,11,7,1983,0
-144.542777663057,64.0302643279243,11,12,1983,0
-144.542777663057,64.0389375557121,11,20,1983,0
-144.542777663057,64.0476107834998,11,30,1983,0
-144.542777663057,64.0562840112875,11,30,1983,0
-144.542777663057,64.0649572390752,11,30,1983,0
-144.542777663057,64.0736304668629,11,12,1983,0
-144.542777663057,64.0823036946506,11,20,1983,0
-144.542777663057,64.0909769224384,11,16,1983,0
-144.542777663057,64.0996501502261,11,20,1983,0
-144.542777663057,64.1083233780138,11,7,1983,0
-144.542777663057,64.1169966058015,11,7,1983,0
-144.542777663057,64.1256698335892,11,16,1983,0
-144.542777663057,64.134343061377,11,16,1983,0
-144.542777663057,64.1430162891647,11,16,1983,0
-144.542777663057,64.1516895169524,11,15,1983,0
-144.542777663057,64.1603627447401,11,16,1983,0
-144.542777663057,64.1690359725278,11,16,1983,0
-144.551450890845,63.7180281275665,10C,1,2013,0
-144.551450890845,63.7267013553542,10C,3,2013,0
-144.551450890845,63.735374583142,10C,3,2013,0
-144.551450890845,63.796087177656,11,5,2013,0
-144.551450890845,63.8047604054437,11,3,2013,0
-144.551450890845,63.8134336332314,11,3,2013,0
-144.551450890845,63.8221068610191,11,16,2013,0
-144.551450890845,63.8307800888068,11,9,2013,0
-144.551450890845,63.8394533165946,11,2,2013,0
-144.551450890845,63.8481265443823,11,20,2013,0
-144.551450890845,63.85679977217,11,20,2013,0
-144.551450890845,63.8654729999577,11,16,2013,0
-144.551450890845,63.8741462277454,11,16,2013,0
-144.551450890845,63.8828194555332,11,16,1983,0
-144.551450890845,63.8914926833209,11,16,1983,0
-144.551450890845,63.9001659111086,11,16,2013,0
-144.551450890845,63.9088391388963,11,16,2013,0
-144.551450890845,63.917512366684,11,15,1983,0
-144.551450890845,63.9261855944717,11,16,1983,0
-144.551450890845,63.9348588222595,11,16,2013,0
-144.551450890845,63.9435320500472,11,3,2013,0
-144.551450890845,63.9522052778349,11,20,2013,0
-144.551450890845,63.9608785056226,11,20,2013,0
-144.551450890845,64.0042446445612,11,20,1983,0
-144.551450890845,64.0129178723489,11,7,1983,0
-144.551450890845,64.0215911001366,11,7,1983,0
-144.551450890845,64.0302643279243,11,12,1983,0
-144.551450890845,64.0389375557121,11,20,1983,0
-144.551450890845,64.0476107834998,11,30,1983,0
-144.551450890845,64.0562840112875,11,30,1983,0
-144.551450890845,64.0649572390752,11,15,1983,0
-144.551450890845,64.0736304668629,11,12,1983,0
-144.551450890845,64.0823036946506,11,20,1983,0
-144.551450890845,64.0909769224384,11,16,1983,0
-144.551450890845,64.0996501502261,11,15,1983,0
-144.551450890845,64.1083233780138,11,15,1983,0
-144.551450890845,64.1169966058015,11,7,1983,0
-144.551450890845,64.1256698335892,11,16,1983,0
-144.551450890845,64.134343061377,11,16,1983,0
-144.551450890845,64.1430162891647,11,16,1983,0
-144.551450890845,64.1516895169524,11,16,1983,0
-144.551450890845,64.1603627447401,11,16,1983,0
-144.551450890845,64.1690359725278,11,16,1983,0
-144.560124118632,63.7180281275665,10C,3,2013,0
-144.560124118632,63.7267013553542,10C,3,2013,0
-144.560124118632,63.735374583142,10C,3,2013,0
-144.560124118632,63.796087177656,11,11,2013,0
-144.560124118632,63.8047604054437,11,1,2013,0
-144.560124118632,63.8134336332314,11,3,2013,0
-144.560124118632,63.8221068610191,11,10,2013,0
-144.560124118632,63.8307800888068,11,9,2013,0
-144.560124118632,63.8394533165946,11,9,2013,0
-144.560124118632,63.8481265443823,11,16,1983,0
-144.560124118632,63.85679977217,11,15,2013,0
-144.560124118632,63.8654729999577,11,15,2013,0
-144.560124118632,63.8741462277454,11,16,2013,0
-144.560124118632,63.8828194555332,11,16,2013,0
-144.560124118632,63.8914926833209,11,20,1983,0
-144.560124118632,63.9001659111086,11,16,2013,0
-144.560124118632,63.9088391388963,11,16,2013,0
-144.560124118632,63.917512366684,11,16,1983,0
-144.560124118632,63.9261855944717,11,16,2013,0
-144.560124118632,63.9348588222595,11,1,2013,0
-144.560124118632,63.9435320500472,11,20,2013,0
-144.560124118632,63.9522052778349,11,3,2013,0
-144.560124118632,63.9608785056226,11,3,2013,0
-144.560124118632,63.9955714167735,11,5,1983,0
-144.560124118632,64.0042446445612,11,5,1983,0
-144.560124118632,64.0129178723489,11,7,1983,0
-144.560124118632,64.0215911001366,11,10,1983,0
-144.560124118632,64.0302643279243,11,12,1983,0
-144.560124118632,64.0389375557121,11,10,1983,0
-144.560124118632,64.0476107834998,11,30,1983,0
-144.560124118632,64.0562840112875,11,35,1983,0
-144.560124118632,64.0649572390752,11,15,1983,0
-144.560124118632,64.0736304668629,11,16,1983,0
-144.560124118632,64.0823036946506,11,16,1983,0
-144.560124118632,64.0909769224384,11,10,1983,0
-144.560124118632,64.0996501502261,11,15,1983,0
-144.560124118632,64.1083233780138,11,15,1983,0
-144.560124118632,64.1169966058015,11,7,1983,0
-144.560124118632,64.1256698335892,11,16,1983,0
-144.560124118632,64.134343061377,11,16,1983,0
-144.560124118632,64.1430162891647,11,16,1983,0
-144.560124118632,64.1516895169524,11,16,1983,0
-144.560124118632,64.1603627447401,11,16,1983,0
-144.560124118632,64.1690359725278,11,16,1983,0
-144.56879734642,63.7180281275665,10C,60,2013,0
-144.56879734642,63.7267013553542,10C,4,2013,0
-144.56879734642,63.735374583142,10C,1,2013,0
-144.56879734642,63.8047604054437,11,1,2013,0
-144.56879734642,63.8134336332314,11,3,2013,0
-144.56879734642,63.8221068610191,11,20,2013,0
-144.56879734642,63.8307800888068,11,9,2013,0
-144.56879734642,63.8394533165946,11,9,2013,0
-144.56879734642,63.8481265443823,11,20,1983,0
